,BlockID,SuperBlockID,Latitude,Longitude
0,360050079006000,155,40.816421,-73.9066845
1,360050083005000,155,40.812202,-73.9026365
2,360050093001034,29,40.812427,-73.89558
3,360050093001014,29,40.814415499999996,-73.89383049999999
4,360050093001029,29,40.8104015,-73.8947455
5,360050119001002,29,40.820645999999996,-73.890925
6,360050121012005,44,40.827747,-73.89042
7,360050119001001,29,40.8220465,-73.89101299999999
8,360050123003002,44,40.829337499999994,-73.8859555
9,360050119002000,44,40.824186,-73.889099
10,360050119003000,44,40.82414,-73.8900195
11,360050159001001,29,40.822557,-73.89336850000001
12,360050115022001,29,40.818302,-73.888279
13,360050115021014,29,40.8199465,-73.887404
14,360050118003004,377,40.8175315,-73.81354999999999
15,360050130001000,377,40.8186735,-73.81069
16,360050138001017,43,40.824596,-73.808404
17,360050138002008,378,40.817094499999996,-73.800777
18,360050138002011,43,40.8198175,-73.80808999999999
19,360050118003008,377,40.8160515,-73.812983
20,360050118002007,377,40.814252499999995,-73.8126365
21,360050118002009,377,40.8135895,-73.81217
22,360050118002001,377,40.8151055,-73.8097895
23,360050118001011,378,40.811192999999996,-73.80390449999999
24,360050118002013,378,40.811381999999995,-73.8069165
25,360050118002016,378,40.811065,-73.8066505
26,360050118002037,378,40.810560499999994,-73.80474749999999
27,360050118002039,378,40.81005,-73.804257
28,360050516002003,243,40.84749,-73.79022599999999
29,360050516002006,243,40.846846,-73.790094
30,360050378001002,199,40.8802225,-73.8648535
31,360050380003001,199,40.880002,-73.86408449999999
32,360050380001000,199,40.877669499999996,-73.86046350000001
33,360050382001001,36,40.878263000000004,-73.857501
34,360050382001000,36,40.8775185,-73.8550845
35,360050382001004,36,40.8768775,-73.8554335
36,360050368001002,36,40.876193,-73.8558145
37,360050414004008,401,40.9056305,-73.852679
38,360050414001002,401,40.9012385,-73.8528285
39,360050442001000,401,40.906311,-73.848018
40,360050442002000,279,40.9046655,-73.8466255
41,360050436002004,284,40.8954475,-73.8526455
42,360050436001004,279,40.8972895,-73.84867549999998
43,360050436001005,279,40.897482499999995,-73.8477985
44,360050430002002,279,40.894583,-73.850537
45,360050428001004,279,40.895272999999996,-73.847916
46,360050442003001,279,40.905319,-73.845988
47,360050444002000,279,40.9008325,-73.844464
48,360050442004001,279,40.9032055,-73.84251649999999
49,360050444002002,279,40.9001485,-73.8459295
50,360050444001003,279,40.897872,-73.8460365
51,360050428001000,279,40.8961625,-73.844424
52,360050430003005,284,40.8921965,-73.852616
53,360050115022000,29,40.8178905,-73.88689199999999
54,360050054002001,44,40.829825,-73.87993499999999
55,360050028001017,44,40.822137999999995,-73.881009
56,360050117001000,48,40.8161355,-73.88355949999999
57,360050093003002,29,40.815191999999996,-73.890008
58,360050093001039,29,40.813508999999996,-73.891403
59,360050093005000,48,40.81340399999999,-73.8857235
60,360050093005004,48,40.812721499999995,-73.8839695
61,360050093006021,48,40.8077035,-73.88518099999999
62,360050093006018,48,40.8079815,-73.88333349999999
63,360050093006019,48,40.8081215,-73.88241149999999
64,360050093006033,48,40.8082595,-73.881501
65,360050019001015,257,40.804303499999996,-73.92043100000001
66,360050516002004,243,40.847981000000004,-73.7881305
67,360050516004000,243,40.844576,-73.78661550000001
68,360050516004001,243,40.8441675,-73.78844799999999
69,360050516003005,243,40.84719199999999,-73.783363
70,360050516004005,243,40.8424715,-73.786514
71,360050516004008,243,40.840653499999995,-73.785601
72,360050516004011,243,40.839017999999996,-73.78440599999999
73,360050516005009,243,40.8528155,-73.7705235
74,360050516005003,243,40.849734999999995,-73.7696605
75,360050516005013,243,40.850688500000004,-73.76975949999999
76,360050435001004,186,40.901481,-73.878863
77,360050309001000,457,40.9083445,-73.910208
78,360050435001035,339,40.8864705,-73.865754
79,360050385001002,162,40.859711000000004,-73.8918235
80,360050380004007,199,40.876434,-73.862942
81,360050424001001,86,40.889196,-73.84787499999999
82,360050426002004,86,40.8911935,-73.8497165
83,360050430001000,86,40.8931845,-73.84805949999999
84,360050404001000,86,40.887088500000004,-73.849053
85,360050458004000,86,40.885231,-73.846212
86,360050428002003,86,40.8934145,-73.847179
87,360050426006002,86,40.8918195,-73.84182849999999
88,360050460002001,443,40.8813155,-73.845412
89,360050386002003,36,40.8808,-73.848035
90,360050448001000,279,40.8967465,-73.839854
91,360050426006000,86,40.892208999999994,-73.840067
92,360050426003002,86,40.889885,-73.838211
93,360050456001004,86,40.890421,-73.8355665
94,360050019003020,257,40.802952999999995,-73.91516949999999
95,360050019003017,257,40.803439499999996,-73.912753
96,360050019003026,257,40.801691,-73.9105705
97,360050019003032,257,40.801104499999994,-73.911158
98,360050019005000,257,40.800757000000004,-73.8983385
99,360050019005001,324,40.796445,-73.8984445
100,360050060001018,495,40.83783749999999,-73.8800995
101,360050060001003,495,40.839732999999995,-73.8777
102,360050220001007,495,40.84146,-73.8755465
103,360050062003002,495,40.834587,-73.875248
104,360050050013000,236,40.825117999999996,-73.87693399999999
105,360050028001008,236,40.8226875,-73.8773095
106,360050462011004,124,40.884654999999995,-73.8236955
107,360050462025001,443,40.8760675,-73.837546
108,360050368001001,36,40.875530999999995,-73.853733
109,360050372002000,199,40.8755325,-73.8629205
110,360050376002002,199,40.876225,-73.868646
111,360050429011003,492,40.8739805,-73.874873
112,360050374002004,199,40.874258999999995,-73.867604
113,360050336001003,350,40.870138,-73.86877849999999
114,360050024001000,236,40.824675,-73.871967
115,360050090002014,263,40.8187035,-73.83771300000001
116,360050110001015,379,40.820444499999994,-73.82909799999999
117,360050090002000,313,40.8283955,-73.838873
118,360050194001015,313,40.830359,-73.83704649999999
119,360050166002003,381,40.827922,-73.833835
120,360050194001001,135,40.839944,-73.8385995
121,360050274014000,411,40.8418425,-73.825374
122,360050276001028,411,40.844888,-73.82622549999999
123,360050276001009,338,40.8546495,-73.828333
124,360050256001007,266,40.843619499999996,-73.853889
125,360050240001003,298,40.84177699999999,-73.8643735
126,360050240001006,298,40.841541,-73.86762049999999
127,360050064004002,495,40.835144,-73.873291
128,360050386004004,36,40.880344,-73.8499975
129,360050386007000,36,40.8773935,-73.8491655
130,360050358001003,443,40.877272,-73.8448715
131,360050358001002,443,40.87768799999999,-73.8441225
132,360050462025000,443,40.876003499999996,-73.836485
133,360050462024001,124,40.879994999999994,-73.8330755
134,360050257001008,435,40.857021,-73.91711699999999
135,360050462021015,124,40.883842,-73.8274185
136,360050462021003,124,40.886328,-73.8243835
137,360050462021004,124,40.88597,-73.8252215
138,360050456003025,444,40.887429,-73.81994449999999
139,360050456003017,444,40.889528999999996,-73.818671
140,360050456003006,444,40.8861345,-73.8055555
141,360050462011021,124,40.88130149999999,-73.827791
142,360050456003002,444,40.8840285,-73.79558449999999
143,360050419002000,492,40.8756475,-73.8809665
144,360050413003001,307,40.875089,-73.883792
145,360050411002002,307,40.87517,-73.88689049999999
146,360050323004002,457,40.90376,-73.906844
147,360050332012000,335,40.860136999999995,-73.87016
148,360050332011003,335,40.858546,-73.8702465
149,360050332011000,335,40.8584005,-73.8679855
150,360050372002002,199,40.874444999999994,-73.864417
151,360050372002005,199,40.873448499999995,-73.8645825
152,360050370003002,199,40.873789,-73.8607925
153,360050235024002,77,40.8526865,-73.9026885
154,360050307011006,178,40.893058499999995,-73.9109505
155,360050340002001,350,40.8691715,-73.8629295
156,360050370001003,192,40.87214949999999,-73.85704949999999
157,360050348001007,192,40.87285849999999,-73.855029
158,360050344002001,192,40.87083749999999,-73.85632199999999
159,360050336006000,350,40.867244,-73.867802
160,360050330001002,350,40.864322,-73.866882
161,360050330004003,350,40.862275499999996,-73.866949
162,360050330004002,350,40.86268,-73.86599749999999
163,360050340002004,350,40.8683295,-73.8629615
164,360050340004002,350,40.8666645,-73.863012
165,360050328001001,350,40.864321499999996,-73.86214949999999
166,360050330003001,350,40.8604505,-73.867159
