,Other Health Providers,Federally Qualified Health Centers,All Free Health Clinics,Hospitals,School-Based Health Centers
170310102011006,33.63333333333333,9.883333333333333,39.28333333333333,16.683333333333334,32.65
170310102011007,31.966666666666665,7.516666666666667,36.916666666666664,15.683333333333334,30.983333333333334
170310102011008,30.233333333333334,5.85,35.233333333333334,17.483333333333334,29.25
170310102011009,31.033333333333335,6.65,36.03333333333333,17.283333333333335,30.05
170310102011010,29.616666666666667,5.966666666666667,35.35,19.5,28.633333333333333
170310102011011,30.366666666666667,7.833333333333333,37.21666666666667,18.3,29.383333333333333
170310102011012,29.7,6.05,35.43333333333333,19.583333333333332,28.716666666666665
170310102011013,29.216666666666665,7.35,36.733333333333334,19.583333333333332,28.233333333333334
170310102012000,31.933333333333334,3.25,45.18333333333333,17.183333333333334,30.95
170310102012001,31.85,3.1666666666666665,45.1,17.1,30.866666666666667
170310102012002,34.63333333333333,5.95,44.2,15.35,33.65
170310102012003,34.583333333333336,5.9,44.15,13.733333333333333,33.6
170310102012004,34.916666666666664,6.566666666666666,44.13333333333333,12.6,33.93333333333333
170310102012005,35.78333333333333,7.1,44.233333333333334,12.366666666666667,34.8
170310102012006,37.03333333333333,8.35,43.166666666666664,11.116666666666667,36.05
170310102012007,38.21666666666667,10.15,42.53333333333333,9.616666666666667,37.233333333333334
170310102012008,37.666666666666664,9.466666666666667,41.7,10.016666666666667,36.68333333333333
170310102012009,35.75,7.066666666666666,43.3,12.75,34.766666666666666
170310102012010,35.95,7.266666666666667,44.4,12.533333333333333,34.96666666666667
170310102012011,34.53333333333333,5.85,42.983333333333334,13.833333333333334,33.55
170310102012012,34.43333333333333,5.75,42.88333333333333,13.733333333333333,33.45
170310102012013,33.833333333333336,5.15,43.4,14.55,32.85
170310102012014,34.266666666666666,6.033333333333333,42.266666666666666,17.916666666666668,33.28333333333333
170310102012015,34.36666666666667,5.816666666666666,41.88333333333333,14.983333333333333,33.38333333333333
170310102012016,34.733333333333334,6.183333333333334,42.25,14.183333333333334,33.75
170310102012017,35.0,6.316666666666666,43.45,13.1,34.016666666666666
170310102012018,36.266666666666666,7.583333333333333,42.38333333333333,11.833333333333334,35.28333333333333
170310102012019,37.35,8.666666666666666,42.233333333333334,10.85,36.36666666666667
170310102012020,37.31666666666667,9.116666666666667,41.35,10.566666666666666,36.333333333333336
170310102012021,37.35,9.15,41.38333333333333,10.6,36.36666666666667
170310102012022,35.96666666666667,8.866666666666667,40.2,11.75,34.983333333333334
170310102012023,35.983333333333334,7.433333333333334,41.25,12.933333333333334,35.0
170310102012024,31.066666666666666,8.85,38.583333333333336,17.75,30.083333333333332
170310102012025,34.2,6.95,41.71666666666667,14.916666666666666,33.21666666666667
170310102012026,34.25,7.0,41.766666666666666,14.966666666666667,33.266666666666666
170310102012027,34.85,7.616666666666666,41.483333333333334,14.45,33.86666666666667
170310102012028,36.18333333333333,7.633333333333334,41.45,13.133333333333333,35.2
170310102012029,35.35,9.5,39.583333333333336,12.466666666666667,34.36666666666667
170310102012030,35.65,9.883333333333333,39.31666666666667,11.333333333333334,35.13333333333333
170310102012031,34.766666666666666,9.633333333333333,39.36666666666667,13.75,33.78333333333333
170310102012032,35.416666666666664,8.183333333333334,40.7,13.65,34.43333333333333
170310102012033,33.93333333333333,9.666666666666666,39.56666666666667,15.016666666666667,32.95
170310102012034,32.68333333333333,8.416666666666666,40.2,16.266666666666666,31.7
170310102012035,33.85,9.4,38.8,14.25,32.86666666666667
170310102012036,33.8,9.183333333333334,38.583333333333336,13.916666666666666,32.81666666666667
170310102012037,31.733333333333334,5.366666666666666,42.53333333333333,18.616666666666667,30.75
170310102012038,34.016666666666666,5.333333333333333,42.93333333333333,18.583333333333332,33.03333333333333
170310102012039,33.666666666666664,6.416666666666667,41.18333333333333,15.55,32.68333333333333
170310102012040,29.866666666666667,7.05,40.666666666666664,18.933333333333334,28.883333333333333
170310102013000,32.21666666666667,5.85,43.016666666666666,19.1,31.233333333333334
170310102013001,27.766666666666666,8.166666666666666,39.6,20.933333333333334,26.783333333333335
170310102013002,28.366666666666667,7.666666666666667,39.166666666666664,20.433333333333334,27.383333333333333
170310102013003,29.35,6.983333333333333,40.15,20.916666666666668,28.366666666666667
170310102013004,29.9,7.983333333333333,41.733333333333334,23.066666666666666,28.916666666666668
170310102013005,29.233333333333334,7.316666666666666,41.06666666666667,22.4,28.25
170310102013006,28.566666666666666,7.8,40.4,21.733333333333334,27.583333333333332
170310102013007,28.55,7.783333333333333,40.38333333333333,21.716666666666665,27.566666666666666
170310102013008,27.916666666666668,9.35,39.05,21.483333333333334,26.933333333333334
170310102013009,29.383333333333333,8.0,37.38333333333333,20.233333333333334,28.4
170310102013010,27.95,9.383333333333333,39.083333333333336,21.516666666666666,26.966666666666665
170310102013011,28.633333333333333,10.066666666666666,39.766666666666666,22.2,27.65
170310102021000,30.35,3.6666666666666665,48.733333333333334,21.366666666666667,28.433333333333334
170310102021001,31.616666666666667,4.066666666666666,47.43333333333333,19.166666666666668,30.633333333333333
170310102021002,30.6,1.9166666666666667,46.416666666666664,17.366666666666667,29.616666666666667
170310102021003,27.783333333333335,3.15,43.31666666666667,19.9,26.8
170310102021004,28.216666666666665,3.466666666666667,44.03333333333333,20.216666666666665,27.233333333333334
170310102021005,28.75,6.166666666666667,44.65,22.916666666666668,27.766666666666666
170310102021006,29.433333333333334,5.833333333333333,45.333333333333336,22.233333333333334,27.966666666666665
170310102021007,28.333333333333332,4.083333333333333,48.11666666666667,23.516666666666666,26.416666666666668
170310102021008,28.1,3.533333333333333,48.2,23.483333333333334,26.183333333333334
170310102021009,29.183333333333334,4.933333333333334,48.96666666666667,24.366666666666667,27.266666666666666
170310102021010,28.066666666666666,6.45,46.36666666666667,23.716666666666665,26.35
170310102021011,28.05,6.433333333333334,46.35,23.7,26.333333333333332
170310102021012,26.233333333333334,7.333333333333333,49.833333333333336,26.95,24.316666666666666
170310102021013,26.75,5.083333333333333,48.083333333333336,24.7,24.833333333333332
170310102022000,27.45,8.6,47.5,25.866666666666667,25.733333333333334
170310102022001,25.9,6.066666666666666,44.5,22.816666666666666,24.916666666666668
170310102022002,24.816666666666666,7.366666666666666,43.416666666666664,24.116666666666667,23.833333333333332
170310102022003,24.616666666666667,8.066666666666666,43.21666666666667,24.816666666666666,23.633333333333333
170310102022004,24.616666666666667,10.583333333333334,44.666666666666664,27.333333333333332,22.9
170310102022005,25.333333333333332,9.866666666666667,45.38333333333333,26.616666666666667,23.616666666666667
170310102022006,26.6,8.533333333333333,46.65,25.283333333333335,24.883333333333333
170310102022007,26.85,8.516666666666667,46.9,25.266666666666666,25.133333333333333
170310102022008,24.8,8.25,43.4,25.0,23.816666666666666
170310102022009,21.966666666666665,7.9,44.983333333333334,30.616666666666667,20.05
170310102022010,23.033333333333335,9.35,42.05,26.1,22.05
170310103001000,33.18333333333333,11.216666666666667,56.68333333333333,32.28333333333333,31.266666666666666
170310103001001,32.53333333333333,9.133333333333333,54.6,30.2,30.616666666666667
170310103001002,30.5,7.783333333333333,52.833333333333336,28.966666666666665,28.583333333333332
170310103001003,29.366666666666667,9.266666666666667,53.43333333333333,30.45,27.45
170310103001004,30.9,9.3,54.35,30.483333333333334,28.983333333333334
170310103001005,27.75,9.45,51.833333333333336,30.933333333333334,25.833333333333332
170310103001006,33.15,11.183333333333334,56.65,32.25,31.233333333333334
170310103001007,31.15,10.6,55.21666666666667,31.666666666666668,29.233333333333334
170310103002000,34.61666666666667,7.766666666666667,55.583333333333336,28.833333333333332,32.7
170310103002001,34.31666666666667,7.466666666666667,55.28333333333333,28.533333333333335,32.4
170310103002002,33.86666666666667,5.583333333333333,53.4,26.65,31.95
170310103002003,33.166666666666664,4.883333333333334,52.7,26.066666666666666,31.25
170310103002004,32.11666666666667,4.666666666666667,51.65,25.85,30.2
170310103002005,30.766666666666666,2.9166666666666665,50.3,24.1,28.85
170310103002006,30.883333333333333,1.7833333333333334,49.733333333333334,22.966666666666665,28.966666666666665
170310103002007,31.133333333333333,0.0,49.983333333333334,22.166666666666668,29.216666666666665
170310103002008,29.733333333333334,2.316666666666667,48.583333333333336,22.266666666666666,27.816666666666666
170310103002009,32.36666666666667,7.183333333333334,53.666666666666664,28.25,30.45
170310103002010,31.816666666666666,6.783333333333333,53.11666666666667,27.966666666666665,29.9
170310103002011,32.766666666666666,5.316666666666666,52.3,26.5,30.85
170310103002012,32.78333333333333,5.333333333333333,52.31666666666667,26.516666666666666,30.866666666666667
170310103002013,30.266666666666666,3.95,49.8,25.083333333333332,28.35
170310103002014,30.983333333333334,4.666666666666667,50.516666666666666,25.8,29.066666666666666
170310103002015,28.633333333333333,6.966666666666667,49.96666666666667,26.583333333333332,26.716666666666665
170310103002016,33.43333333333333,5.983333333333333,52.96666666666667,27.166666666666668,31.516666666666666
170310103002017,32.38333333333333,7.2,53.68333333333333,28.266666666666666,30.466666666666665
170310103003000,30.3,10.366666666666667,54.38333333333333,34.516666666666666,28.383333333333333
170310103003001,28.783333333333335,8.866666666666667,52.86666666666667,31.983333333333334,26.866666666666667
170310103003002,27.5,9.2,51.583333333333336,30.683333333333334,25.583333333333332
170310103003003,26.583333333333332,8.283333333333333,50.666666666666664,31.433333333333334,24.666666666666668
170310103003004,27.383333333333333,9.083333333333334,51.46666666666667,32.233333333333334,25.466666666666665
170310103003005,27.683333333333334,7.333333333333333,52.25,32.93333333333333,25.766666666666666
170310103003006,28.783333333333335,8.433333333333334,53.35,32.583333333333336,26.866666666666667
170310103003007,25.683333333333334,7.383333333333334,49.95,33.916666666666664,23.766666666666666
170310103004000,31.716666666666665,7.75,53.083333333333336,28.933333333333334,29.8
170310103004001,28.183333333333334,6.516666666666667,49.516666666666666,26.133333333333333,26.266666666666666
170310103004002,28.15,8.15,52.21666666666667,29.116666666666667,26.233333333333334
170310103004003,27.933333333333334,6.266666666666667,49.266666666666666,25.883333333333333,26.016666666666666
170310103004004,28.35,8.35,52.416666666666664,29.316666666666666,26.433333333333334
170310103004005,27.85,7.45,51.8,28.416666666666668,25.933333333333334
170310103004006,28.8,8.8,52.86666666666667,29.766666666666666,26.883333333333333
170310103004007,24.233333333333334,9.6,48.25,28.05,22.316666666666666
170310103004008,25.583333333333332,7.283333333333333,49.666666666666664,29.483333333333334,23.666666666666668
170310103004009,26.8,8.5,50.88333333333333,29.983333333333334,24.883333333333333
170310103004010,26.266666666666666,7.966666666666667,50.35,30.166666666666668,24.35
170310103004011,25.583333333333332,7.283333333333333,49.666666666666664,30.883333333333333,23.666666666666668
170310103004012,24.466666666666665,6.166666666666667,48.55,31.2,22.55
170310103004013,24.883333333333333,6.583333333333333,48.96666666666667,31.616666666666667,22.966666666666665
170310103004014,31.233333333333334,8.516666666666667,53.56666666666667,29.7,29.316666666666666
170310104001000,23.583333333333332,13.8,49.166666666666664,24.583333333333332,21.783333333333335
170310104001001,22.633333333333333,10.783333333333333,48.13333333333333,23.633333333333333,20.75
170310104001002,20.716666666666665,12.666666666666666,46.3,21.716666666666665,18.916666666666668
170310104001003,23.833333333333332,13.816666666666666,49.333333333333336,24.833333333333332,21.95
170310104001004,20.75,14.283333333333333,47.56666666666667,21.75,19.25
170310104001005,19.116666666666667,12.65,47.1,20.116666666666667,17.616666666666667
170310104001006,19.1,12.633333333333333,45.916666666666664,20.1,17.6
170310104002000,27.866666666666667,9.4,53.0,29.933333333333334,25.95
170310104002001,26.3,7.833333333333333,51.43333333333333,28.366666666666667,24.383333333333333
170310104002002,25.366666666666667,8.333333333333334,50.63333333333333,27.25,23.45
170310104002003,26.466666666666665,9.566666666666666,51.733333333333334,28.35,24.55
170310104002004,24.783333333333335,7.766666666666667,50.05,26.666666666666668,22.866666666666667
170310104002005,23.333333333333332,9.366666666666667,48.766666666666666,25.016666666666666,21.416666666666668
170310104002006,23.566666666666666,9.6,49.0,25.25,21.65
170310104002007,24.4,11.666666666666666,49.833333333333336,26.083333333333332,22.483333333333334
170310104003001,18.583333333333332,12.1,51.05,17.883333333333333,19.233333333333334
170310104003002,17.3,10.816666666666666,49.766666666666666,16.6,17.95
170310104003003,17.033333333333335,10.466666666666667,49.55,14.016666666666667,18.033333333333335
170310104003004,18.0,11.516666666666667,50.46666666666667,17.3,18.65
170310104003005,14.333333333333334,7.766666666666667,46.85,9.083333333333334,19.55
170310104003006,14.2,7.633333333333334,46.71666666666667,12.233333333333333,16.866666666666667
170310104003007,12.5,5.933333333333334,45.016666666666666,10.316666666666666,17.716666666666665
170310104003008,15.35,8.866666666666667,47.81666666666667,16.083333333333332,16.0
170310104003009,16.766666666666666,10.283333333333333,48.15,17.5,16.533333333333335
170310104003010,17.933333333333334,11.466666666666667,47.11666666666667,18.933333333333334,16.433333333333334
170310104003011,20.666666666666668,14.2,48.65,21.666666666666668,19.166666666666668
170310104003012,17.683333333333334,11.2,50.15,16.983333333333334,18.333333333333332
170310104003013,15.316666666666666,8.833333333333334,47.78333333333333,14.616666666666667,15.966666666666667
170310104003014,10.95,4.383333333333334,43.46666666666667,14.133333333333333,15.533333333333333
170310104003015,9.616666666666667,3.05,42.13333333333333,12.8,14.833333333333334
170310105011000,23.216666666666665,6.216666666666667,48.35,29.6,21.3
170310105011001,20.783333333333335,5.533333333333333,45.916666666666664,30.15,18.866666666666667
170310105011002,22.466666666666665,4.0,47.6,32.45,20.55
170310105011003,20.1,6.683333333333334,45.5,28.6,18.183333333333334
170310105012000,27.216666666666665,6.866666666666666,52.11666666666667,30.983333333333334,25.3
170310105012001,26.983333333333334,6.633333333333334,51.55,32.233333333333334,25.066666666666666
170310105012002,25.666666666666668,7.366666666666666,49.93333333333333,33.9,23.75
170310105012003,23.166666666666668,2.816666666666667,48.06666666666667,32.86666666666667,21.25
170310105012004,26.216666666666665,5.866666666666666,51.11666666666667,31.516666666666666,24.3
170310105012005,25.866666666666667,5.516666666666667,50.766666666666666,31.166666666666668,23.95
170310105012006,24.766666666666666,5.633333333333334,49.9,29.683333333333334,22.85
170310105012007,25.533333333333335,6.4,50.666666666666664,30.45,23.616666666666667
170310105012008,24.216666666666665,5.75,49.35,29.133333333333333,22.3
170310105013000,21.65,8.016666666666667,47.083333333333336,26.2,19.733333333333334
170310105013001,21.966666666666665,10.05,47.43333333333333,24.2,20.05
170310105013002,20.7,8.933333333333334,46.13333333333333,25.766666666666666,18.783333333333335
170310105013003,19.833333333333332,8.066666666666666,45.266666666666666,26.633333333333333,17.916666666666668
170310105013004,19.25,5.566666666666666,44.38333333333333,28.616666666666667,17.333333333333332
170310105013005,19.016666666666666,6.966666666666667,44.15,28.516666666666666,17.1
170310105013006,19.316666666666666,7.533333333333333,44.733333333333334,27.933333333333334,17.4
170310105013007,19.65,7.866666666666666,45.06666666666667,27.633333333333333,17.733333333333334
170310105013008,19.533333333333335,9.366666666666667,45.0,25.266666666666666,17.616666666666667
170310105013009,20.55,9.833333333333334,46.016666666666666,24.716666666666665,18.633333333333333
170310105013010,20.216666666666665,10.733333333333333,45.68333333333333,23.95,18.3
170310105021000,16.55,11.366666666666667,45.78333333333333,20.05,15.05
170310105021001,15.25,13.383333333333333,44.483333333333334,22.333333333333332,13.75
170310105021002,15.9,14.033333333333333,45.13333333333333,22.983333333333334,14.4
170310105021003,15.7,13.833333333333334,44.93333333333333,22.783333333333335,14.2
170310105021004,12.216666666666667,10.35,41.96666666666667,23.616666666666667,10.35
170310105021005,14.6,12.733333333333333,44.71666666666667,21.683333333333334,13.1
170310105021006,16.616666666666667,10.133333333333333,46.75,18.816666666666666,15.133333333333333
170310105021007,13.35,10.5,44.233333333333334,20.566666666666666,12.616666666666667
170310105021008,12.45,10.583333333333334,43.333333333333336,21.466666666666665,11.716666666666667
170310105021009,13.516666666666667,10.666666666666666,44.4,20.733333333333334,12.783333333333333
170310105021010,13.8,9.383333333333333,44.983333333333334,19.45,13.366666666666667
170310105021011,15.233333333333333,10.666666666666666,45.35,19.35,13.733333333333333
170310105021012,15.7,11.133333333333333,45.81666666666667,19.816666666666666,14.2
170310105022000,19.15,11.333333333333334,44.61666666666667,22.883333333333333,17.233333333333334
170310105022001,19.45,11.633333333333333,44.916666666666664,23.183333333333334,17.533333333333335
170310105022002,17.933333333333334,10.966666666666667,43.4,23.966666666666665,16.016666666666666
170310105022003,16.4,11.0,41.86666666666667,24.8,14.483333333333333
170310105022004,18.033333333333335,9.45,43.5,26.433333333333334,16.116666666666667
170310105022005,15.216666666666667,9.816666666666666,40.68333333333333,25.8,13.3
170310105022006,15.916666666666666,10.516666666666667,41.38333333333333,24.316666666666666,14.0
170310105022007,17.283333333333335,11.883333333333333,42.75,23.466666666666665,15.366666666666667
170310105022008,18.466666666666665,12.0,45.483333333333334,20.683333333333334,16.966666666666665
170310105022009,17.883333333333333,12.483333333333333,43.35,24.066666666666666,15.966666666666667
170310105022010,16.533333333333335,13.833333333333334,44.7,23.616666666666667,15.033333333333333
170310105031000,12.833333333333334,6.266666666666667,45.35,16.016666666666666,13.816666666666666
170310105031001,10.75,4.266666666666667,43.266666666666666,18.95,11.466666666666667
170310105031002,10.033333333333333,3.55,42.55,18.233333333333334,10.75
170310105031003,8.9,3.6166666666666667,41.416666666666664,18.3,9.6
170310105031004,9.0,7.133333333333334,41.36666666666667,21.816666666666666,9.55
170310105031005,7.783333333333333,4.716666666666667,40.18333333333333,19.4,8.366666666666667
170310105031006,9.016666666666667,2.45,41.53333333333333,13.433333333333334,14.233333333333333
170310105031007,13.05,6.566666666666666,45.56666666666667,19.45,13.766666666666667
170310105031008,13.0,6.516666666666667,45.516666666666666,19.4,13.716666666666667
170310105031009,8.266666666666667,1.7833333333333334,40.78333333333333,16.466666666666665,12.7
170310105031010,7.666666666666667,2.3833333333333333,40.18333333333333,17.066666666666666,12.1
170310105031011,7.066666666666666,2.9833333333333334,39.583333333333336,17.666666666666668,11.5
170310105031012,6.816666666666666,3.1,39.333333333333336,17.783333333333335,11.25
170310105031013,8.483333333333333,5.416666666666667,40.88333333333333,20.1,9.066666666666666
170310105031014,5.6,2.3333333333333335,38.11666666666667,17.016666666666666,10.516666666666667
170310105031015,6.95,1.6666666666666667,39.46666666666667,16.35,11.383333333333333
170310105031016,7.733333333333333,1.1666666666666667,40.25,14.583333333333334,12.95
170310105032000,14.533333333333333,8.05,47.0,16.733333333333334,15.183333333333334
170310105032001,13.0,8.583333333333334,45.36666666666667,18.65,13.55
170310105032002,12.65,8.233333333333333,45.016666666666666,18.3,13.2
170310105032003,14.15,9.733333333333333,45.333333333333336,19.8,13.716666666666667
170310105032004,10.966666666666667,9.1,43.333333333333336,20.833333333333332,11.516666666666667
170310105032005,10.65,8.783333333333333,43.016666666666666,20.516666666666666,11.2
170310105032006,10.216666666666667,8.35,42.583333333333336,20.45,10.766666666666667
170310105032007,14.25,7.866666666666666,46.61666666666667,17.933333333333334,14.8
170310105032008,12.883333333333333,6.5,45.25,16.566666666666666,13.433333333333334
170310105032009,13.0,8.583333333333334,45.36666666666667,18.65,13.55
170310105032010,12.416666666666666,5.933333333333334,44.88333333333333,16.1,13.066666666666666
170310105032011,11.516666666666667,5.033333333333333,43.983333333333334,19.716666666666665,12.166666666666666
170310105032012,9.183333333333334,7.316666666666666,41.55,20.5,9.733333333333333
170310106001000,16.85,8.766666666666667,42.083333333333336,27.883333333333333,14.933333333333334
170310106001001,16.566666666666666,8.483333333333333,41.8,27.6,14.65
170310106001002,15.166666666666666,10.35,40.4,26.2,13.25
170310106001003,15.083333333333334,9.333333333333334,39.38333333333333,28.583333333333332,13.166666666666666
170310106001004,17.483333333333334,8.8,42.71666666666667,28.516666666666666,15.566666666666666
170310106001005,18.133333333333333,7.566666666666666,42.4,29.983333333333334,16.216666666666665
170310106001006,16.416666666666668,8.516666666666667,40.68333333333333,30.933333333333334,14.5
170310106001007,17.333333333333332,9.416666666666666,41.6,30.3,15.416666666666666
170310106001008,14.816666666666666,9.066666666666666,39.11666666666667,28.316666666666666,12.9
170310106001009,11.25,11.416666666666666,36.68333333333333,29.216666666666665,9.333333333333334
170310106001010,13.35,10.416666666666666,38.81666666666667,26.616666666666667,11.433333333333334
170310106001011,10.833333333333334,12.3,36.25,28.933333333333334,8.966666666666667
170310106001012,10.666666666666666,11.683333333333334,37.233333333333334,28.316666666666666,8.75
170310106001013,12.033333333333333,11.116666666666667,38.6,26.55,10.116666666666667
170310106001014,13.216666666666667,10.8,39.78333333333333,25.4,11.3
170310106001015,11.15,12.166666666666666,37.71666666666667,28.8,9.233333333333333
170310106001016,9.116666666666667,14.366666666666667,38.81666666666667,28.483333333333334,7.2
170310106001017,10.733333333333333,13.6,36.15,30.233333333333334,9.016666666666667
170310106001018,11.5,12.016666666666667,41.2,26.133333333333333,9.583333333333334
170310106001019,13.216666666666667,10.95,41.166666666666664,24.15,11.35
170310106001020,10.883333333333333,12.583333333333334,40.583333333333336,26.7,8.966666666666667
170310106001021,10.9,12.6,40.6,26.716666666666665,8.983333333333333
170310106001022,15.183333333333334,10.366666666666667,40.416666666666664,26.216666666666665,13.266666666666667
170310106002000,25.95,7.233333333333333,50.21666666666667,32.88333333333333,24.033333333333335
170310106002001,23.65,3.216666666666667,47.916666666666664,34.45,21.733333333333334
170310106002002,21.233333333333334,7.166666666666667,45.45,31.083333333333332,19.316666666666666
170310106002003,23.316666666666666,5.016666666666667,47.583333333333336,33.18333333333333,21.4
170310106002004,22.866666666666667,2.433333333333333,47.13333333333333,33.666666666666664,20.95
170310106002005,19.583333333333332,4.583333333333333,43.81666666666667,34.03333333333333,17.666666666666668
170310106002006,22.0,2.966666666666667,46.266666666666666,34.2,20.083333333333332
170310106002007,21.383333333333333,1.0333333333333334,46.4,32.2,19.466666666666665
170310106002008,23.533333333333335,3.183333333333333,48.43333333333333,31.783333333333335,21.616666666666667
170310106003000,10.65,8.783333333333333,43.016666666666666,22.05,11.2
170310106003001,12.383333333333333,11.733333333333333,42.083333333333336,25.85,10.466666666666667
170310106003002,11.55,14.2,41.25,30.833333333333332,9.633333333333333
170310106003003,10.966666666666667,13.616666666666667,40.666666666666664,30.25,9.05
170310106003004,5.75,9.9,38.11666666666667,24.583333333333332,6.3
170310106003005,9.366666666666667,9.883333333333333,41.733333333333334,24.0,9.916666666666666
170310106003006,8.966666666666667,7.1,41.333333333333336,21.616666666666667,9.516666666666667
170310106003007,8.35,6.483333333333333,40.71666666666667,21.0,8.9
170310106003008,5.8,3.9,38.31666666666667,18.583333333333332,10.116666666666667
170310106003009,4.566666666666666,5.133333333333334,37.083333333333336,19.816666666666666,8.783333333333333
170310106003010,6.666666666666667,7.233333333333333,39.03333333333333,21.916666666666668,7.216666666666667
170310106003011,3.683333333333333,7.833333333333333,36.2,22.516666666666666,6.716666666666667
170310106003012,4.666666666666667,6.45,37.18333333333333,21.133333333333333,7.7
170310106004000,21.833333333333332,3.3666666666666667,46.96666666666667,31.816666666666666,19.916666666666668
170310106004001,19.783333333333335,5.266666666666667,44.916666666666664,30.816666666666666,17.866666666666667
170310106004002,21.45,2.1166666666666667,45.71666666666667,32.36666666666667,19.533333333333335
170310106004003,20.266666666666666,3.2666666666666666,44.53333333333333,33.516666666666666,18.35
170310106004004,20.15,5.15,44.38333333333333,34.6,18.233333333333334
170310106004005,18.416666666666668,7.133333333333334,43.55,29.45,16.5
170310106004006,18.233333333333334,6.95,43.36666666666667,29.266666666666666,16.316666666666666
170310106004007,19.716666666666665,5.5,44.85,30.75,17.8
170310106004008,19.05,5.283333333333333,43.31666666666667,32.55,17.133333333333333
170310106004009,21.033333333333335,6.033333333333333,45.266666666666666,35.483333333333334,19.116666666666667
170310106004010,16.416666666666668,6.916666666666667,40.68333333333333,32.56666666666667,14.5
170310106004011,16.2,7.133333333333334,40.46666666666667,31.2,14.283333333333333
170310106004012,17.683333333333334,7.116666666666666,41.95,29.716666666666665,15.766666666666667
170310106004013,17.683333333333334,7.116666666666666,41.95,29.716666666666665,15.766666666666667
170310106004014,16.216666666666665,7.15,40.483333333333334,31.216666666666665,14.3
170310107011000,18.45,13.166666666666666,34.13333333333333,29.316666666666666,17.466666666666665
170310107011001,20.816666666666666,14.416666666666666,32.06666666666667,28.633333333333333,19.833333333333332
170310107011002,22.833333333333332,12.033333333333333,30.833333333333332,26.25,21.85
170310107011003,22.816666666666666,10.35,30.816666666666666,24.566666666666666,21.833333333333332
170310107011004,23.7,10.733333333333333,32.9,24.95,22.716666666666665
170310107011005,20.216666666666665,15.0,31.266666666666666,29.216666666666665,19.233333333333334
170310107011006,16.466666666666665,14.216666666666667,34.55,31.133333333333333,15.483333333333333
170310107011007,15.65,16.266666666666666,30.883333333333333,31.566666666666666,14.666666666666666
170310107011008,18.833333333333332,16.116666666666667,29.666666666666668,30.333333333333332,17.85
170310107011009,18.0,15.666666666666666,33.5,31.466666666666665,17.016666666666666
170310107011010,20.883333333333333,13.45,28.883333333333333,27.666666666666668,19.9
